Yearly_ExpensesK,Avg_Residancy_Altitude,Overall_happiness_score,Will_vote_only_large_party,Financial_agenda_matters,Yearly_IncomeK,Most_Important_Issue,Vote
952.951519834,225.773823072,845.263928873,1.0,1.0,917.04580413,6.0,2
347.208416808,100.386654576,570.268057369,1.0,0.0,533.794705407,1.0,9
442.44847671,16.8632927382,613.430334013,1.0,0.0,596.200316621,4.0,0
485.350010561,35.3452718848,800.585459681,1.0,0.0,605.472639809,7.0,9
462.485346767,92.4140038696,801.43428523,1.0,0.0,590.973665663,0.0,4
469.675571774,94.1325065917,736.639717234,1.0,0.0,574.630516359,7.0,3
755.568616325,45.2838893296,970.965823608,1.0,1.0,821.469540367,5.0,8
578.778315269,406.109053342,912.236141079,0.0,0.0,799.033658499,1.0,1
580.354252193,7.23356732236,719.352382386,1.0,0.0,669.625637556,0.0,7
551.15080127,209.438150259,647.063189142,1.0,0.0,599.423451852,2.0,7
948.693845337,91.2553372201,909.271127544,1.0,1.0,941.103293195,6.0,2
988.090443494,64.3470848532,971.70937201,1.0,1.0,985.240482944,6.0,2
427.729497046,176.346680772,734.247281749,1.0,0.0,558.415709551,2.0,4
458.255266695,93.5472240784,718.694289431,1.0,0.0,589.312028733,7.0,3
495.462419,137.432862386,743.455422591,1.0,1.0,531.910227404,3.0,8
605.54837645,197.856590531,679.984626288,1.0,0.0,662.450010105,4.0,7
384.740831061,211.999245968,586.846806268,1.0,0.0,577.149563834,4.0,9
353.898036864,296.935857674,555.455052747,1.0,0.0,539.912463735,4.0,9
364.323065268,54.3869259811,580.643385465,1.0,0.0,576.919733742,2.0,9
447.460738379,96.957567358,710.944489508,1.0,0.0,579.78080963,0.0,3
413.828673987,337.906864591,679.774060071,1.0,0.0,615.688394075,7.0,9
588.042372105,91.1783402203,696.088445164,1.0,0.0,686.981048344,2.0,7
335.481365638,57.101829714,589.971621001,1.0,0.0,557.470431906,0.0,9
582.871347416,261.436378374,649.94456236,1.0,0.0,634.387017105,0.0,0
604.419046025,218.004501906,724.522890695,1.0,0.0,684.461060987,4.0,0
390.471732024,31.8264313945,563.746485796,1.0,0.0,632.670321054,7.0,9
620.90189105,406.109053342,447.281659123,0.0,0.0,363.979322741,0.0,1
636.638117407,406.109053342,606.28518479,0.0,0.0,727.197480216,0.0,1
354.058954499,91.2636847557,874.38351131,1.0,0.0,701.28837138,4.0,7
400.92310991,143.240061291,598.924611475,1.0,0.0,618.285216864,1.0,9
416.936578046,91.5816102173,623.380840861,1.0,0.0,641.900303744,4.0,9
591.863242669,66.3625585836,687.537246692,1.0,0.0,695.36436161,2.0,7
385.424841028,123.250235738,586.91439892,1.0,0.0,582.296567357,0.0,0
580.653538967,136.891758838,653.421216341,1.0,0.0,647.635635829,2.0,7
617.921053155,50.0700075212,687.814560515,1.0,0.0,700.2413099,0.0,7
579.880696982,60.6883508893,686.581267295,1.0,0.0,668.58796116,0.0,7
440.208386853,274.795519735,613.038896442,1.0,0.0,597.684574099,1.0,0
688.406746986,152.762828715,430.131095462,1.0,1.0,878.829647315,6.0,2
411.913053414,271.803457921,790.687823899,1.0,0.0,568.020047463,4.0,4
595.29937936,87.0561971948,654.590512824,1.0,0.0,672.696469774,4.0,0
416.850097863,326.941217215,897.71378616,1.0,0.0,570.585453315,4.0,9
85.3530673776,298.622997765,550.024032422,1.0,1.0,772.12175682,5.0,8
660.047625852,19.6131056389,553.407288275,0.0,1.0,552.118688704,0.0,6
584.947335642,222.667869362,645.582631997,1.0,0.0,610.329732181,7.0,0
397.972200609,96.7212808444,667.503279325,1.0,0.0,596.296734896,7.0,9
719.934929083,125.233448531,463.060860991,1.0,1.0,599.425506137,5.0,5
580.642600469,31.9099530054,613.226972427,1.0,0.0,606.266231713,0.0,0
453.466534282,282.914627714,736.287300398,1.0,0.0,629.874269421,7.0,3
406.440120432,128.40752505,845.721159772,1.0,0.0,700.030720651,2.0,7
442.532304023,289.860905129,781.955267666,1.0,0.0,594.853205795,7.0,4
472.609848472,50.3910697406,766.430159815,1.0,0.0,595.860405276,1.0,4
821.409113317,281.267791275,722.735240156,1.0,0.0,852.064871854,0.0,4
377.973090031,37.2112553056,606.464270682,1.0,0.0,565.533746461,2.0,9
948.627889622,135.401580671,955.966220306,1.0,1.0,951.464728606,3.0,8
784.488275182,293.230905686,817.530507088,1.0,1.0,874.988583843,5.0,8
293.198778683,406.109053342,708.80973464,0.0,0.0,563.466040992,7.0,1
370.304917645,25.9669222641,594.140768693,1.0,0.0,622.411577053,0.0,9
416.464279625,46.9855012528,651.839321619,1.0,0.0,645.265330203,1.0,9
522.951800414,85.4694692404,835.248509074,1.0,0.0,627.572168719,1.0,9
586.183494217,175.055422174,671.521544116,1.0,0.0,639.034451956,1.0,7
810.51457648,123.143855577,720.170660132,1.0,1.0,918.81460612,3.0,2
772.852444258,276.848708514,655.560881107,1.0,1.0,618.143631844,5.0,5
420.495137254,54.7648549711,612.006113558,1.0,0.0,605.448068675,0.0,0
397.991855424,61.6056918583,640.584433781,1.0,0.0,574.331910005,4.0,9
436.846909539,47.4502121615,594.484737246,1.0,0.0,589.422683598,0.0,0
444.622071986,261.961055202,604.274540995,1.0,0.0,577.690669783,4.0,0
322.506915229,219.485406977,551.294271951,1.0,0.0,573.685472817,4.0,9
204.073862173,164.556334721,320.236310161,1.0,1.0,584.598947684,5.0,8
591.343443417,105.744949209,718.188158746,1.0,0.0,655.072128787,2.0,7
538.510435122,204.006160463,663.554973867,1.0,0.0,622.596931448,0.0,7
631.353142127,54.3440884972,862.512843489,1.0,0.0,706.917090476,2.0,9
472.868920886,87.3777497244,762.521744555,1.0,0.0,603.301738407,0.0,3
375.817142044,64.3196286125,629.571783,1.0,0.0,589.289633554,0.0,9
413.006913742,47.1107463353,732.190009491,1.0,0.0,541.247640159,7.0,4
447.088072057,196.035643267,667.098908592,1.0,0.0,626.562800618,4.0,9
572.75816277,304.754142755,652.676403911,1.0,0.0,631.951805364,1.0,0
425.408421024,220.538147396,868.573501384,1.0,0.0,714.70463947,1.0,7
406.654687096,165.997616204,711.489725947,1.0,0.0,584.82326821,7.0,3
457.447977642,311.304873378,704.550225774,1.0,0.0,589.89810384,7.0,3
567.497745055,221.022146849,652.847231626,1.0,0.0,625.996811458,4.0,0
583.53652931,100.111672338,648.944846585,1.0,0.0,619.600900628,7.0,0
675.202148557,418.202251025,518.292348531,0.0,0.0,733.733275632,2.0,1
554.518918905,161.460324987,652.068644906,1.0,0.0,617.67241334,1.0,7
417.338884444,267.589967887,603.829680172,1.0,0.0,616.934305006,4.0,9
639.832170968,33.8267644587,667.121467078,1.0,0.0,615.157860659,0.0,3
600.042927958,140.762406456,645.499301279,1.0,0.0,664.553611099,7.0,0
610.104588007,58.1292050488,667.953896155,1.0,0.0,638.090461426,4.0,0
624.939354598,75.4323970553,719.920507991,1.0,0.0,668.797631865,0.0,7
401.895441097,91.1080486614,585.011915713,1.0,0.0,604.32206188,7.0,9
593.703504491,112.165204169,654.336007594,1.0,0.0,659.694753318,2.0,0
457.628817006,178.046388789,752.7845304,1.0,0.0,594.248245774,7.0,3
341.239313054,250.978183994,615.991448724,1.0,0.0,600.495933459,2.0,9
460.756632794,135.57082513,724.453142172,1.0,0.0,605.068834987,0.0,3
442.161445931,228.324788101,780.524569216,1.0,0.0,563.413374542,4.0,4
622.661041441,282.628639246,677.311255914,1.0,0.0,610.377390061,2.0,3
442.320764868,114.317732947,790.975131514,1.0,0.0,609.73592425,7.0,4
419.153061067,89.6819174269,600.866923045,1.0,0.0,558.196390066,1.0,0
486.997037428,67.4619112291,714.372037893,1.0,1.0,719.350341998,3.0,8
430.617713535,327.676852979,571.47494361,1.0,0.0,565.504077539,4.0,0
612.244494618,34.0906356205,728.037744692,1.0,0.0,680.50919177,2.0,7
297.893303446,64.40246317,919.991420709,1.0,1.0,405.204028747,5.0,8
457.992675553,250.506093628,757.295228969,1.0,0.0,586.044145079,4.0,4
597.866949065,31.835442364,667.594790276,1.0,0.0,686.739779561,0.0,0
997.155586134,123.120997929,751.218643505,1.0,1.0,809.765352668,6.0,2
757.869516637,70.9760590039,891.092640754,1.0,1.0,430.91387162,6.0,5
452.986945674,24.1608990345,832.595513737,1.0,0.0,600.209455427,0.0,9
517.264039879,112.117646132,826.700911808,1.0,0.0,631.558521846,0.0,9
421.967601914,42.8990192881,881.275344744,1.0,0.0,729.489533848,0.0,7
570.962107467,269.340611653,657.831889558,1.0,0.0,628.591728922,4.0,0
427.905951055,238.150882506,712.303671788,1.0,0.0,596.298892588,4.0,4
638.478746023,110.182317486,629.63039854,1.0,0.0,581.462161671,1.0,3
628.031957772,280.133468537,699.895487001,1.0,0.0,650.791873081,0.0,7
467.449843184,70.8631719221,729.419944471,1.0,0.0,598.041652139,4.0,3
610.367876389,106.562031442,652.913678411,1.0,0.0,603.480594942,4.0,3
655.429334179,218.781400784,690.995527443,1.0,0.0,691.853957719,1.0,0
385.350308211,129.663489285,856.605449542,1.0,0.0,713.045190413,4.0,7
389.493282303,56.9850247308,831.183330033,1.0,0.0,691.129789434,0.0,7
334.714481428,36.9694436252,591.125643713,1.0,0.0,548.58661777,1.0,9
352.976419773,317.432468053,602.611750805,1.0,0.0,559.41564314,4.0,9
440.974160796,128.725827494,674.859321968,1.0,1.0,629.136099753,5.0,8
376.793167729,193.164656339,854.352313416,1.0,0.0,717.69963777,1.0,7
398.919234377,86.1803247697,601.625994316,1.0,0.0,579.480458379,1.0,0
379.24862778,289.089604974,747.527605882,1.0,0.0,602.076858431,1.0,4
388.220210479,41.3909729711,833.478829328,1.0,0.0,713.702942668,1.0,7
593.5800108,114.951670193,684.378896969,1.0,0.0,645.37875841,7.0,7
563.942209507,135.963435842,833.540673406,1.0,0.0,677.244235418,7.0,9
328.813491225,150.077194253,839.990826717,1.0,0.0,688.474840762,2.0,7
424.139480046,52.8958057138,623.111293708,1.0,0.0,600.522003047,7.0,0
616.28967216,191.161838349,721.058966046,1.0,0.0,678.18788004,7.0,0
420.138841926,145.597982679,597.675357334,1.0,0.0,637.65906851,1.0,9
597.709615414,55.1371037436,652.476327317,1.0,0.0,653.427306021,1.0,0
453.619909254,220.059571494,619.325290116,1.0,0.0,582.174106398,7.0,9
451.398116869,243.063729411,750.842299202,1.0,0.0,541.560776548,0.0,4
433.052342598,112.317829932,592.788313214,1.0,0.0,573.81494895,1.0,9
418.297796187,186.424370894,609.583656456,1.0,0.0,635.874131933,2.0,9
429.428062842,46.320414029,723.998638644,1.0,0.0,599.894410538,0.0,3
416.979764319,122.215005021,590.755848413,1.0,0.0,559.632312451,7.0,0
386.05853824,284.498920782,645.330434499,1.0,0.0,554.973078465,1.0,9
418.952695132,186.352228336,673.323372611,1.0,0.0,606.18475028,1.0,9
594.021359885,143.943462944,663.406812086,1.0,0.0,651.801843541,0.0,0
377.806256583,133.527040175,643.258721304,1.0,0.0,582.909328515,0.0,9
980.378994253,214.539179583,991.519547451,1.0,1.0,989.632297412,3.0,8
509.694600478,80.4987313968,822.445808768,1.0,1.0,675.567442982,3.0,8
610.810667044,199.516796803,955.221043987,1.0,1.0,950.724228943,3.0,8
786.91152252,207.300973356,795.831496946,1.0,1.0,276.025789091,6.0,5
437.277144683,16.3438627018,753.819352195,1.0,0.0,594.769269566,0.0,4
614.685165566,158.485044178,716.661067053,1.0,0.0,667.775723148,4.0,7
367.730415807,201.920560897,697.023011035,1.0,0.0,532.941911847,0.0,4
425.885720709,200.896185523,706.448610575,1.0,0.0,550.414514464,7.0,3
578.433872095,49.0026043958,813.805489891,1.0,0.0,559.159268258,7.0,9
953.737902197,188.593506647,959.01964355,1.0,1.0,796.167718479,5.0,5
365.767787261,67.4182687297,863.728962416,1.0,0.0,705.090151546,4.0,7
777.733080071,65.409077257,494.363137521,1.0,1.0,737.073426851,3.0,2
593.38318065,49.7585037903,731.197010451,1.0,0.0,695.52413286,7.0,7
614.049435533,157.56026319,719.022729028,1.0,0.0,685.701730341,2.0,7
777.166474337,264.926942933,647.590192867,1.0,0.0,844.793727954,4.0,4
989.955427678,287.489601681,949.156316066,1.0,1.0,916.851596208,5.0,5
434.017740634,56.7792563386,615.529501101,1.0,0.0,571.007708796,1.0,0
378.905515321,81.3753518263,661.38951805,1.0,0.0,583.224424905,7.0,9
433.506186353,82.1818726545,668.128182609,1.0,0.0,609.318891977,0.0,9
415.029362683,101.335665767,588.698791651,1.0,0.0,570.646725261,2.0,9
411.649668338,123.96775853,749.123917223,1.0,0.0,581.40166943,4.0,4
421.56907837,86.5666388855,608.153865051,1.0,0.0,572.502655046,2.0,0
413.369209459,70.7871765625,603.291852301,1.0,0.0,645.841575269,0.0,9
551.164877764,89.7263955824,781.780839867,1.0,0.0,579.137962377,0.0,9
632.011223261,149.054430539,714.395238235,1.0,0.0,662.992243494,0.0,7
738.967702491,86.9761880534,934.937608549,1.0,1.0,836.428231988,5.0,8
406.410497011,256.266231454,731.469973441,1.0,0.0,521.815655317,0.0,4
607.277886875,55.4378978126,634.541425,1.0,0.0,592.975188215,2.0,3
212.94998159,223.966053712,609.059144345,1.0,1.0,249.449649282,6.0,2
405.471843191,96.5437480136,580.878655982,1.0,0.0,540.332990827,4.0,0
422.103590248,85.8663817311,646.426810196,1.0,0.0,593.24812279,1.0,9
374.942258408,105.580928436,541.255168502,1.0,0.0,524.199560111,7.0,9
437.242148175,100.587651711,619.146123002,1.0,0.0,580.90082391,4.0,0
623.382783404,389.183121275,827.901227759,0.0,0.0,246.549806772,1.0,1
419.243673005,126.673301886,677.388235697,1.0,0.0,597.744640187,7.0,9
683.20983345,282.360841808,792.184404382,0.0,1.0,499.69170404,2.0,6
443.503985214,91.4271034491,601.175308901,1.0,0.0,564.438578433,4.0,0
898.377988725,108.808732931,805.282015121,1.0,1.0,932.203934707,3.0,2
424.203764205,199.841676416,579.302588562,1.0,0.0,563.827929483,1.0,0
441.118915943,78.7880671046,723.751957513,1.0,0.0,571.845421337,7.0,3
351.022015751,406.109053342,552.900373689,0.0,0.0,609.690536155,1.0,1
297.745721415,100.652613775,665.564134967,1.0,1.0,350.682774547,3.0,8
354.772508627,53.7575982497,597.917869621,1.0,0.0,581.832226531,0.0,9
745.834448007,87.6601034385,609.059144345,1.0,1.0,211.730003783,6.0,2
401.638324821,55.8103931883,605.740962807,1.0,0.0,602.292605091,7.0,9
368.126020911,105.223933369,630.471646661,1.0,0.0,586.361872067,7.0,9
415.827557848,226.360799565,887.755244536,1.0,0.0,744.807049162,7.0,7
664.230272407,110.670668309,687.622569633,1.0,1.0,742.256764797,3.0,8
611.749358215,312.233043889,671.186758255,1.0,0.0,637.54640488,0.0,0
433.544132109,46.88506417,789.002616426,1.0,0.0,579.402487516,7.0,4
701.696100937,137.196430292,666.986871511,1.0,1.0,885.384150935,3.0,2
400.906067993,102.612501675,607.48697835,1.0,0.0,579.345086492,1.0,0
380.127747411,51.2908452873,835.54626882,1.0,0.0,698.877566616,2.0,7
424.751401392,154.727986074,597.809050035,1.0,0.0,590.147391451,0.0,9
489.660187175,77.3669587602,765.398356172,1.0,0.0,584.888435707,0.0,9
392.274363865,189.527122499,676.779345967,1.0,0.0,571.007401569,1.0,4
448.57883703,311.411114942,732.387216465,1.0,0.0,583.173205024,1.0,3
594.199496306,54.6402176812,648.595302578,1.0,0.0,657.424083591,4.0,0
56.4064175864,377.981815091,511.644680019,0.0,0.0,592.748185706,4.0,1
371.453109123,240.733793881,813.215512464,1.0,0.0,646.9492813,0.0,7
379.457450494,175.50347787,847.584569102,1.0,0.0,684.886881176,0.0,7
99.9788164627,73.9482317164,870.374205643,1.0,1.0,868.137771796,5.0,8
599.862117538,105.703676246,708.003727151,1.0,0.0,648.044961857,7.0,7
581.747946789,349.041237802,256.174376169,0.0,0.0,441.128535613,7.0,1
397.888950485,168.455324497,586.939144413,1.0,0.0,595.952226829,0.0,9
941.863659383,58.7002264212,736.975428648,1.0,1.0,933.408199591,6.0,2
618.788262077,93.4800858395,632.923553355,1.0,0.0,575.167412801,2.0,3
844.966420904,120.768711481,904.254260021,1.0,1.0,868.12041438,5.0,8
393.765967228,190.135448517,871.27470008,1.0,0.0,717.75907278,4.0,7
873.65867733,203.119671285,897.153932404,1.0,1.0,985.49001622,5.0,8
597.669259262,295.38233599,680.367371441,1.0,0.0,627.799561735,7.0,0
430.911241778,87.2432619022,595.413469397,1.0,0.0,593.599363101,2.0,0
471.354623462,76.1881913307,634.658327804,1.0,0.0,574.314648412,7.0,9
805.956957528,36.2455481324,834.877139164,1.0,1.0,703.495754162,6.0,5
512.151541234,247.556083179,674.34170363,1.0,0.0,679.789243194,4.0,9
403.919256283,154.823073415,684.483948547,1.0,0.0,597.513881435,7.0,3
423.377182753,104.306896151,778.20333978,1.0,0.0,545.184607908,4.0,4
607.373831108,121.377620482,686.067219348,1.0,0.0,702.085647082,0.0,0
338.034742542,27.188491092,554.018119117,1.0,0.0,571.271898484,2.0,9
496.44869089,197.517694649,706.573362263,1.0,0.0,619.917369734,0.0,3
910.932830078,133.146037495,883.102015825,1.0,1.0,917.817217632,6.0,2
413.620531771,120.340611681,884.714287957,1.0,0.0,767.67669412,0.0,7
603.755133284,212.325081678,680.529966275,1.0,0.0,671.940075417,0.0,0
465.006754966,236.713829958,685.164054318,1.0,1.0,882.705933379,5.0,8
576.502425018,52.9428612167,677.887831083,1.0,0.0,652.836791046,1.0,7
398.371069028,59.7051778423,596.459812585,1.0,0.0,646.03098646,7.0,9
443.26546459,208.923230732,607.11544492,1.0,0.0,586.776654626,4.0,0
555.677260607,134.144826087,654.285287173,1.0,0.0,637.204169109,4.0,7
584.452243509,153.134240939,638.487469588,1.0,0.0,621.40518598,7.0,0
621.167986898,6.87866145923,695.174317992,1.0,0.0,685.455514363,7.0,7
626.111093772,134.637376541,665.607871521,1.0,0.0,648.503194953,1.0,0
93.415819807,31.5882045529,654.312739768,1.0,1.0,854.305450861,5.0,8
611.800274926,157.672871198,624.903890437,1.0,0.0,631.904961023,4.0,0
607.657775644,71.5913079328,679.644945755,1.0,0.0,664.848047909,2.0,0
389.84109175,204.15372276,702.824281969,1.0,0.0,572.635193114,1.0,4
66.9639514378,381.03438757,776.894166239,0.0,0.0,852.831503025,4.0,1
463.558084797,87.4905683504,610.83552811,1.0,1.0,627.726033432,5.0,8
995.676135379,280.496513822,629.786926322,1.0,1.0,765.61573086,6.0,2
458.283338055,95.4318505384,736.597852445,1.0,0.0,591.751491118,7.0,3
553.271233123,47.8624828404,787.804449685,1.0,0.0,716.237924498,4.0,9
461.605645363,17.6515077175,832.799848025,1.0,0.0,613.78059333,7.0,9
378.584961465,73.0564784367,557.271828615,1.0,0.0,539.927572127,1.0,9
574.571152744,38.4856294203,670.741530828,1.0,0.0,616.179079401,0.0,0
609.080348931,230.72911277,719.209379475,1.0,0.0,682.489710119,0.0,7
958.469944773,167.612548053,982.114713275,1.0,1.0,959.769721584,3.0,8
456.442895495,195.133637657,788.352886362,1.0,0.0,611.740368791,0.0,4
408.774725986,319.810371877,828.023991055,1.0,0.0,708.608981689,2.0,7
795.287825744,53.5234020388,688.757565391,1.0,0.0,860.082152923,0.0,4
509.997768257,101.505145811,754.601074431,1.0,0.0,559.576958186,0.0,9
581.354507185,203.169046408,656.270057942,1.0,0.0,664.125835024,4.0,0
442.850843215,65.1369448778,615.543924033,1.0,0.0,573.336558937,7.0,0
586.656490216,33.5284740102,638.343042988,1.0,0.0,662.42681063,0.0,7
673.59151431,453.204144021,456.422035611,0.0,0.0,563.466040992,0.0,1
346.243061305,229.146510897,588.842117505,1.0,0.0,566.603303312,1.0,9
426.128454613,257.771310438,761.451971516,1.0,0.0,587.825356715,4.0,4
384.752396317,62.9687031207,589.824072376,1.0,0.0,570.844174689,0.0,0
627.372712438,216.910007741,666.513942315,1.0,0.0,605.456334559,1.0,3
403.989145594,76.2639352961,589.930369509,1.0,0.0,561.303451312,2.0,0
422.761930051,69.4439398557,874.195519881,1.0,0.0,754.498018868,4.0,7
452.698958316,396.549488702,717.317627702,0.0,0.0,563.466040992,2.0,1
449.417441011,91.1578227668,705.712741125,1.0,0.0,615.733409381,4.0,9
469.932960547,29.5041512951,679.151894578,1.0,0.0,630.623307016,0.0,9
599.703807135,245.046125431,673.051985174,1.0,0.0,673.721769149,7.0,7
556.305733509,35.3887666288,646.083007655,1.0,1.0,740.095177652,5.0,8
857.641013325,225.903398408,969.579755578,1.0,1.0,838.692231104,6.0,5
812.699658331,117.994684785,828.58742264,1.0,1.0,849.823007138,3.0,8
991.156932572,56.7741172226,813.925743336,1.0,1.0,939.654145423,6.0,2
249.29606928,444.295111886,804.750547788,0.0,0.0,640.977450655,4.0,1
801.565471105,168.188565908,993.8976222,1.0,1.0,902.453013569,3.0,8
409.140192849,226.234542047,854.359677949,1.0,0.0,710.389781368,4.0,7
418.897241456,118.996614904,711.300970922,1.0,0.0,578.025298886,4.0,4
407.395309639,331.89476556,621.610660761,1.0,0.0,592.864859489,2.0,9
436.157357459,126.530858401,625.770390856,1.0,0.0,579.996867405,2.0,0
388.955073931,255.990120153,583.205418192,1.0,0.0,586.581994464,4.0,9
431.366338045,24.6734529098,685.841768313,1.0,0.0,645.237769427,4.0,9
387.823855272,67.2434167788,552.613031458,1.0,1.0,500.280715713,3.0,8
392.388014057,113.872622726,615.322302216,1.0,0.0,679.07682182,0.0,9
653.434597832,154.558062859,554.018880706,1.0,1.0,857.191908961,3.0,2
438.652939583,66.4165919871,725.164086819,1.0,0.0,588.528498046,7.0,3
431.001190486,105.736729948,600.097937916,1.0,0.0,602.351471743,4.0,9
555.678568254,47.0960918229,626.339821622,1.0,0.0,625.370282623,1.0,0
255.75051896,406.109053342,437.181323943,0.0,0.0,563.466040992,2.0,1
479.518648869,200.249568702,746.625240085,1.0,0.0,627.084625655,1.0,3
450.889967773,31.5643967803,755.238416692,1.0,0.0,597.52445531,2.0,3
